,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2018/07/19 19:08:38,NOAA-19,Brasil,BAHIA,ANDARAI,Caatinga,83,0.0,1.0,-12.560853999999999,-41.305805,,PARNA DA CHAPADA DA DIAMANTINA
1,2018/07/12 16:42:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,73,0.0,1.0,-12.841439999999999,-41.52308,3.7,PARNA DA CHAPADA DA DIAMANTINA
2,2018/07/12 04:06:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,81,0.0,1.0,-13.3595,-41.339079999999996,0.5,PARNA DA CHAPADA DA DIAMANTINA
3,2018/07/08 03:42:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,48,0.0,1.0,-12.78204,-41.29022,0.9,PARNA DA CHAPADA DA DIAMANTINA
4,2018/07/19 16:20:00,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,83,0.0,1.0,-12.571,-41.303000000000004,13.7,PARNA DA CHAPADA DA DIAMANTINA
5,2018/07/30 03:30:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,89,0.0,1.0,-12.99334,-41.54572,6.9,PARNA DA CHAPADA DA DIAMANTINA
6,2018/07/19 19:08:38,NOAA-19,Brasil,BAHIA,ANDARAI,Caatinga,82,0.0,1.0,-12.562180999999999,-41.31366,,PARNA DA CHAPADA DA DIAMANTINA
7,2018/07/28 16:42:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,78,0.0,1.0,-12.71481,-41.32451,2.4,PARNA DA CHAPADA DA DIAMANTINA
8,2018/07/12 04:06:00,NPP-375,Brasil,BAHIA,IBICOARA,Caatinga,62,0.0,1.0,-13.294479999999998,-41.39796,0.5,PARNA DA CHAPADA DA DIAMANTINA
9,2018/07/30 03:30:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,89,0.0,1.0,-12.99437,-41.547270000000005,7.2,PARNA DA CHAPADA DA DIAMANTINA
