,datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
0,2017/07/21 16:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.063460000000001,-41.3673,,PARNA DA CHAPADA DA DIAMANTINA
1,2017/07/21 16:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.06293,-41.36376,,PARNA DA CHAPADA DA DIAMANTINA
2,2017/07/09 04:08:00,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.60454,-41.30415,,PARNA DA CHAPADA DA DIAMANTINA
3,2017/07/21 18:29:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0766,-41.3685,,PARNA DA CHAPADA DA DIAMANTINA
4,2017/07/23 13:37:00,TERRA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.565,-41.29,,PARNA DA CHAPADA DA DIAMANTINA
5,2017/07/23 13:37:00,TERRA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,1.0,-12.57,-41.298,,PARNA DA CHAPADA DA DIAMANTINA
6,2017/07/21 16:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.056289999999999,-41.36483,,PARNA DA CHAPADA DA DIAMANTINA
7,2017/07/21 18:29:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0783,-41.3778,,PARNA DA CHAPADA DA DIAMANTINA
8,2017/07/21 18:29:50,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.0863,-41.3661,,PARNA DA CHAPADA DA DIAMANTINA
9,2017/07/21 16:17:00,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-13.059610000000001,-41.3643,,PARNA DA CHAPADA DA DIAMANTINA
